"full_name","title","url","state","created","updated","closed","comments","body","author","days_open","days_no_activity"
"openpharma/staged.dependencies","Only process XML report if it exists","https://github.com/openpharma/staged.dependencies/pull/94","closed",2021-09-07,2021-09-08,2021-09-08,2,"Only proces the JUnit XML report if it exists.","dinakar29",1,0
"Roche-GSK/admiral","436 Updates to use Sys.timezone()","https://github.com/Roche-GSK/admiral/pull/543","closed",2021-09-08,2021-10-25,2021-10-25,6,"Updated `as_iso_dtm` to use the `Sys.timezone()`

I needed to udpate the test scripts as well to assign the time zone to the system timezone.  

I think we need to revisit these date functions.  I am thinking perhaps for all dates that are passed in to be used in manipulations (exclude where they are sorts and things like that) we have a function or rule to `lubridate::force_tz(date, tz = ""UTC"")`.  We are assigning a timezone in `impute_dtc` as ""UTC"" and that may be the start of everything getting a bit our of sync, those dates are interacting with dates passed in.  We may want to revisit this again.

I checked in our WARP again and with the update to the test scripts, it seems to be working. 
","aehmann-gsk",47,0
"Novartis/pisces","Add gene-level effective lengths (#6)","https://github.com/Novartis/pisces/pull/22","closed",2021-09-08,2021-09-08,2021-09-08,0,NA,"mdshw5",0,0
"Roche-GSK/admiral","Add Sys.timezone to as_iso_dtm1 ","https://github.com/Roche-GSK/admiral/issues/544","closed",2021-09-08,2021-10-27,2021-10-27,0,"See pull request 436","aehmann-gsk",49,0
"openpharma/staged.dependencies","Allow system dependencies to be installed","https://github.com/openpharma/staged.dependencies/issues/95","closed",2021-09-08,2021-09-14,2021-09-14,1,"Should install system dependencies of external (and internal) dependencies
Should be platform independent (or if not possible then should handle gracefully) 

What happens if you don't have permission to install the dependencies? etc

Should we actually install or should we have a function `get_external_dependencies(dep_structure, <<args>>)`
and then it is user's responsibility to actually install them? e.g. in an automation pipeline have:

```
x <- dependency_table(...)
external_deps <- get_external_dependencies(x, ...)
if (length(external_deps) > 0) {
  # run external_deps installation command
)
install_deps(x, ...) # install R packages
```

This would be a much cleaner solution rather than as a side effect of running install_deps having lots of system deps installed
but may not be as easy to use or implement...

","nikolas-burkoff",6,0
"Merck/r2rtf","Error encode list","https://github.com/Merck/r2rtf/pull/55","closed",2021-09-08,2021-09-08,2021-09-08,1,NA,"elong0527",0,0
"Roche/rtables","nested .ungroup_stats in make_afun","https://github.com/Roche/rtables/issues/240","closed",2021-09-08,2021-09-23,2021-09-23,7,"Hi @gmbecker ,

I'm wondering if `make_afun` can work with nested statistics and preserve the label groups? Here's a simple example:


```
> s_grp <- function(df, a = 1, b = 2) {
+   
+   list(
+     letters = list(
+       A = list(a1 = a, a2 = a*2),
+       B = list(b1 = b, b2 = b*2, b3 = b*3)
+     )
+   )
+   
+ }
> 
> s_grp(iris)
$letters
$letters$A
$letters$A$a1
[1] 1

$letters$A$a2
[1] 2


$letters$B
$letters$B$b1
[1] 2

$letters$B$b2
[1] 4

$letters$B$b3
[1] 6

> a_grp <- make_afun(s_grp, .ungroup_stats =""letters"")
> 
> a_grp(iris)
RowsVerticalSection (in_rows) object print method:
----------------------------
  row_name formatted_cell indent_mod row_label
1        A           1, 2          0         A
2        B        2, 4, 6          0         B
```

Ideal output in the layout at would look like this (this is without any split functions being applied):
```
A
  a1 1
  a2 2
B
  b1 2
  b2 4
  b3 6
```","anajens",15,0
"Merck/r2rtf","revert title change","https://github.com/Merck/r2rtf/pull/56","closed",2021-09-08,2021-09-08,2021-09-08,1,NA,"elong0527",0,0
"openpharma/staged.dependencies","Allow tags to be used instead of branch","https://github.com/openpharma/staged.dependencies/issues/97","closed",2021-09-09,2021-10-07,2021-10-07,1,"1) `x <- dependency_table(feature = ""tag_name"")` -> for each internal dependency should look for the tag and if it isn't there throw warning and default to `main`?
2) For gitlab (where the checked out code is a detached HEAD and not a branch ) we may need to specify a SHA - if that's the case how do we know which branch to use of dependencies? 


Edit: after https://github.com/openpharma/staged.dependencies/pull/99  2) may not be required","nikolas-burkoff",28,0
"Merck/r2rtf","check v0.3.0","https://github.com/Merck/r2rtf/pull/58","closed",2021-09-09,2021-09-18,2021-09-18,1,NA,"elong0527",9,0
"Roche-GSK/admiral","define scope of contribution model (2h)","https://github.com/Roche-GSK/admiral/issues/545","closed",2021-09-09,2021-10-14,2021-10-14,0,"goal: 
- discuss options/approaches with the team
- define a model/guidance how a contribution model looks like that can be given to early adopters (subset of team) (new issue)
","koegerr",35,0
"openpharma/staged.dependencies","Get external deps of packages ","https://github.com/openpharma/staged.dependencies/pull/96","closed",2021-09-09,2021-09-14,2021-09-14,2,"Closes #95 (as once you have this list of external packages you can use `remotes::system_requirements()` to get system deps)

This PR adds a new function:

```
x <- dependency_table(""openpharma/stageddeps.electricity"", project_type = ""repo@host"", feature = ""main"")
get_all_external_dependencies(x)
```
Note you should make sure options(""repos"") contains the url's of CRAN and Bioconductor etc. if needed

Note if you have an `internal dependency` with its own system requirement - this case will not be handled
","nikolas-burkoff",5,0
"Roche-GSK/admiral","Implement `derive_param_tte` function","https://github.com/Roche-GSK/admiral/issues/546","closed",2021-09-09,2021-10-25,2021-10-25,22,"Implement a function to derive a time-to-event parameter:
```
derive_param_tte(
  start_date = TRTSDTM,
  event_conditions = list(
    tte_cond(
     dataset = adrs,
     filter = PARAMCD == “BOR” & AVALC == ""PD"",
     date = ADT,
     set_values_to = vars(
       EVENTDESC = “PROGRESSION”,
       SRCDOM = “ADRS”,
       SRCVAR = “ADT”
     ),
    tte_cond(
     dataset = adsl,
     filter = DTHFL == “Y”,
     date = DTHDT,
     set_values_to = vars(
       EVENTDESC = “DEATH”,
       SRCDOM = “ADSL”,
       SRCVAR = “DTHDT”
     )
   ),
  censor_condition = list(
    tte_cond(
      dataset = adsl,
      date = LSTALVDT
      censor = 1
      set_values_to = vars(
         EVENTDESC = “LAST KNOWN ALIVE DATE”,
         SRCDOM = “ADSL”,
         SRCVAR = “LSTALVDT”
       )
     )
   ),
  set_values_to = vars(PARAMCD = “PFS”,PARAM = “Progression Free Survival”)
)
```
`ADT` is set to the first of the event dates. If there is no event, it is set to the last of the censoring dates.","bundfussr",46,0
"Merck/r2rtf","prepare v0.3.1 release","https://github.com/Merck/r2rtf/pull/59","closed",2021-09-09,2021-09-09,2021-09-09,0,NA,"elong0527",0,0
"Merck/r2rtf","Release r2rtf v0.3.1","https://github.com/Merck/r2rtf/issues/57","closed",2021-09-09,2021-09-14,2021-09-14,0,"Documentation 

- [x] Seek review from current users 
- [x] Review all Vignettes  

Prepare for release

- [x] Check current CRAN check results
- [x] Check licensing of included files
- [x] Review pkgdown reference index for, e.g., missing topics
- [x] Bump version
- [x] Update `cran-comments.md` (optional)
- [x] Update NEWS.md
- [x] Review pkgdown website
- [x] `urlchecker::url_check()`
- [x] Check with local machine
- [x] Check with GitHub Actions
- [x] Check with win-builder

Submit to CRAN

- [x] Draft GitHub release
- [x] Submit to CRAN via web form
- [x] Approve emails

Wait for CRAN

- [x] Accepted :tada:
- [x] Post on r-packages mailing list
- [x] Tweet","elong0527",5,0
"Roche-GSK/admiral","546_derive_param_tte: implement derive_param_tte()","https://github.com/Roche-GSK/admiral/pull/547","closed",2021-09-10,2021-10-25,2021-10-25,1,NA,"bundfussr",45,0
"nlmixrdevelopment/nlmixr","Add compatibility with future RStan","https://github.com/nlmixrdevelopment/nlmixr/pull/556","closed",2021-09-10,2021-09-15,2021-09-15,1,"Hi,

This PR adds the changes needed for compatibility with the upcoming version of RStan.

Note that the some of the StanHeaders files will change location in the next version, so I've added an `__has_include()` conditional to ` src/PKPDLib_WW.h` to account for this.

Thanks!
Andrew","andrjohns",5,0
"openpharma/visR","add_risktable() doesn't work if we have more than 1 strata","https://github.com/openpharma/visR/issues/255","closed",2021-09-10,2021-10-15,2021-10-15,0,"#### Issue description

```r
mod = estimate_KM(data, strata = c(""Sex"", ""Age_Cat""), CNSR = ""Status"", AVAL = ""Stay"")
mod %>%
  visr() %>%
  add_risktable()
```
Error in `levels<-`(`*tmp*`, value = as.character(levels)) : 
  factor level [4] is duplicated
","timtreis",35,0
"openpharma/staged.dependencies","Allow staged.deps to work on gitlab CI","https://github.com/openpharma/staged.dependencies/issues/98","closed",2021-09-10,2021-09-14,2021-09-14,0,"When working on gitlab automation the code that is checked out is a detached HEAD not the current state of the branch and therefore although you can specify `feature = <<branch name>>` we have this check:

```
# check that locally checked out branch is consistent with branch rule
  available_branches <- names(git2r::branches(repo_dir, flags = ""local""))
  branch <- select_branch_rule(available_branches)
  stopifnot(branch %in% available_branches)
  if (branch != get_current_branch(repo_dir)) {
    stop(""You must check out branch "", branch, "" for repository in directory "", repo_dir,
         "", currently "", get_current_branch(repo_dir), "" is checked out."")
  }
```
","nikolas-burkoff",4,0
"openpharma/visR","Documentation for visr() has whitespaces missing","https://github.com/openpharma/visR/issues/256","closed",2021-09-10,2021-10-16,2021-10-16,0,"In the help of `visr()`, there are whitespaces missing
![Screenshot_20210910_120222](https://user-images.githubusercontent.com/12818242/132837147-c31e856b-8bc1-4036-9c47-500762ccfa99.png)
","timtreis",36,0
"openpharma/staged.dependencies","Fix for gitlab automation","https://github.com/openpharma/staged.dependencies/pull/99","closed",2021-09-10,2021-09-14,2021-09-14,3,"Closes #98 ","nikolas-burkoff",4,0
"phuse-org/valtools","helpers to evaluate coverage matrix","https://github.com/phuse-org/valtools/issues/198","open",2021-09-10,2021-09-10,NA,0,"Ran into a use case where we wanted to evaluate the coverage matrix for completeness. Would be great to have a helper function that checks that all req dyn nums (in the mutable object) have an entry in the coverage matrix","mariev",10,10
"openpharma/visR","legend_position in visr() gets ignored if applying a ggplot2 theme afterwards","https://github.com/openpharma/visR/issues/257","closed",2021-09-10,2021-11-01,2021-11-01,1,"#### Issue description

See title

#### Steps to reproduce the issue

```r
data %>%
  estimate_KM(strata = c(""Sex"", ""Age_Cat""), CNSR = ""Status"", AVAL = ""Stay"") %>%
  visr(legend_position = ""top"") %>%
  add_CI() %>%
  add_CNSR() + ggplot2::theme_bw()
```

#### What's the actual result?

![Screenshot_20210910_122701](https://user-images.githubusercontent.com/12818242/132840083-961c7789-b4aa-4c41-a08c-b723317701ee.png)

","timtreis",52,0
"openpharma/visR","Stratifier inside of tableone call leads to NAs, should be automatically removed","https://github.com/openpharma/visR/issues/254","open",2021-09-10,2021-09-22,NA,1,"#### Issue description

A naive 'tableone()` call leads to NAs being introduced into the rendered table.

```
tableone(data, strata = ""Sex"", 
         title = TITLE, datasource = DATASOURCE)
```
![Screenshot_20210910_112934](https://user-images.githubusercontent.com/12818242/132832837-019601a6-15c5-486e-8183-6d0ff1c72b12.png)

Therefore the strata needs to be manually removed before rendering the table.

```
get_tableone(data, strata = ""Sex"") %>% 
  filter(variable != ""Sex"") %>% 
  render(title = TITLE, datasource = DATASOURCE)
```

This should be done automatically.","timtreis",22,10
"openpharma/visR","add_highlight","https://github.com/openpharma/visR/issues/259","closed",2021-09-12,2021-11-02,2021-11-02,1,"Looking at the examples, I find the add_highlight function counter intuitive.
We define CI with alpha 0.4 and then highlight using an alpha of 0.2. I would have expected to see a higher alpha input eg bg_alpha = 0.4 or a more informative argument eg alpha_multiplier

Can we look into this?
","SHAESEN2",51,0
"openpharma/visR","get_files_in_xxx_folder - remove","https://github.com/openpharma/visR/issues/258","closed",2021-09-12,2021-10-28,2021-10-28,3,"We should consider removing these are they are not true functions but calls to predefined codes.
We can decide to keep them if they are used many times across multiple files.
If we decide to keep them, could we shorten the name eg get_xx_files (get_rd_files, get_man_files, ...) in agreement with our naming conventions?","SHAESEN2",46,0
"openpharma/staged.dependencies","Adding e2e tests in github workflow","https://github.com/openpharma/staged.dependencies/pull/101","closed",2021-09-13,2021-11-05,2021-11-05,4,"Closes #87 ","nikolas-burkoff",53,0
"openpharma/staged.dependencies","allow option to skip checks if yaml file missing","https://github.com/openpharma/staged.dependencies/pull/102","closed",2021-09-13,2021-09-14,2021-09-14,2,"Required for #66 

We want to option to skip checks on a given repo if there is no yaml file (e.g. rtables) 

Once merged in and tagged PRs to use this can be merged in e.g. https://github.com/insightsengineering/utils.nest/pull/37

Then #66 can be closed
","nikolas-burkoff",1,0
"Roche-GSK/admiral","create an ATM function? (30 min)","https://github.com/Roche-GSK/admiral/issues/551","closed",2021-09-13,2021-10-12,2021-10-12,1,"goal: yes or no? users asking for it","koegerr",29,0
"Roche-GSK/admiral","create the October newsletter and release (2h)","https://github.com/Roche-GSK/admiral/issues/550","closed",2021-09-13,2021-11-02,2021-11-02,0,"goal: 

- [ ] Sep newsletter on PD Connect
- [ ] Inform FI
- [ ] release new version to testers","koegerr",50,0
"insightsengineering/thevalidatoR","Fix LaTeX warning and R CMD check error for test packages","https://github.com/insightsengineering/thevalidatoR/issues/13","closed",2021-09-13,2021-10-11,2021-10-11,1,"<!-- Thank you for your contribution! -->
<!-- Please describe your issue in as much detail as possible-->

Resolve the following `WARNING` from the report.

```
LaTeX errors when creating PDF version.
This typically indicates Rd problems.
LaTeX errors found:
! Font TS1/cmr/m/n/10=tcrm1000 at 10.0pt not loadable: Metric (TFM) file not fo
und.
<to be read again>
relax
l.18 \item[Title]\AsIs{Hagrid’s giant spider}
```

Also fix this `ERROR`:

```
* checking PDF version of manual without hyperrefs or index ... ERROR
```","dinakar29",28,0
"openpharma/staged.dependencies","Handle case where you don't have access to some downstream deps","https://github.com/openpharma/staged.dependencies/issues/100","open",2021-09-13,2021-10-13,NA,0,"- [x] Update `rec_checkout_internal_deps` to return which repos where accessible (replace error with warning if couldn't check out) - assume local repos/current project are always accessible
- [x] `get_true_deps_graph` updated to handle inaccessible repos
- [x] add an installable column in the `dependency_structure` `data.frame` and use `get_descendant`s function from all inaccessible repos to work out which are not installable (and make sure `install_index` is NA etc.)
- [x] Update `print` to show not installable packages (e.g. using a * next to package name and some help text?)
- [x] Update `plot` function to show not installable packages and not available ones
- [x] Update shiny app to not allow selection of not installable packages
- [x] Update follow on functions to handle not installable packages (either in `run_package_actions` adding ""skipping package X"" or before being passed into it) and make sure case of current project not being installable is handled properly (e.g. if an upstream dep is not available)
- [x] Handle case initial repo is not accessible with an error - i.e. in this case `dependency_table(project = ""x/y"", ""repo@host"", ""main"")`
- [x] Update roxygen
- [x] Add tests to test this - and fix existing tests which will be quite challenging... 
- [x] Handle case where unable to fetch repos already in cache (i.e. token revoked)","nikolas-burkoff",40,10
"pharmaR/riskmetric","Minor bug when summarizing risk metric scores","https://github.com/pharmaR/riskmetric/issues/222","closed",2021-09-13,2021-09-13,2021-09-13,2,"With riskmetric v0.1.1, I'm getting the following error when I try to get the risk metric scores for one package:
`res <- pkg_ref(c(""MatchIt"")) %>%
     pkg_assess() %>%
     pkg_score() %>%
     dplyr::mutate(risk = riskmetric::summarize_scores(.))`
`Error in UseMethod(""mutate"") : 
  no applicable method for 'mutate' applied to an object of class ""list""`

But when I add an additional package, the error is resolved and I'm able to get the summary scores:
`res <- pkg_ref(c(""MatchIt"", ""ggplot2"")) %>%
     pkg_assess() %>%
     pkg_score() %>%
     dplyr::mutate(risk = riskmetric::summarize_scores(.))`","stephannie-s",0,0
"openpharma/staged.dependencies","set default verbose = 1","https://github.com/openpharma/staged.dependencies/pull/103","closed",2021-09-13,2021-09-14,2021-09-14,2,"Closes #53 ","nikolas-burkoff",1,0
"Roche/rtables","trim_levels_by_map - force to not show certain records from analysis function","https://github.com/Roche/rtables/issues/241","open",2021-09-13,2021-09-13,NA,1,"Hallo @gmbecker (@anajens , @waddella - FYI)

Consider the following case with new `trim_levels_to_map` function:

```
df_3 <- data.frame(
  LBCAT = factor(c(""CHEMISTRY"", ""CHEMISTRY"", ""CHEMISTRY"", ""IMMUNOLOGY""), levels = c(""CHEMISTRY"", ""IMMUNOLOGY"")),
  PARAMCD = factor(c(""ALT"", ""CRP"", ""CRP"", ""IGA""), levels = c(""ALT"", ""CRP"", ""IGA"")),
  ANRIND = factor(c(""LOW"", ""LOW"", ""HIGH"", ""HIGH""), levels = c(""LOW"", ""HIGH""))
)

map_3 <- data.frame(
  LBCAT = c(""CHEMISTRY"", ""CHEMISTRY"", ""CHEMISTRY"", ""IMMUNOLOGY""),
  PARAMCD = c(""ALT"", ""CRP"", ""CRP"", ""IGA""),
  ANRIND = c(""LOW"", ""LOW"", ""HIGH"", ""HIGH"")
)

lyt <- basic_table() %>%
  split_rows_by(""LBCAT"") %>%
  split_rows_by(""PARAMCD"", split_fun = trim_levels_to_map(map = map_3)) %>%
  analyze(""ANRIND"")

build_table(lyt, df_3)

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         1   
  CRP               
    LOW         1   
    HIGH        1   
IMMUNOLOGY          
  IGA               
    HIGH        1   
```

Now, say we have incomplete data, referred here to as A, B, C cases:

```
### CASE A

df_3a <- df_3[-1, ]
build_table(lyt, df_3a)

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         0   
  CRP               
    LOW         1   
    HIGH        1   
IMMUNOLOGY          
  IGA               
    HIGH        1 

### CASE B

df_3b <- df_3[-3, ]
build_table(lyt, df_3b)

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         1   
  CRP               
    LOW         1   
    HIGH        0   
IMMUNOLOGY          
  IGA               
    HIGH        1  

### CASE C

df_3c <- df_3[-4, ]
build_table(lyt, df_3c)

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         1   
  CRP               
    LOW         1   
    HIGH        1   
IMMUNOLOGY          
  IGA               
    HIGH        0   

```

Apart from the above, we would also like to be able to produce the following output for cases A, B, C, i.e. the output without ""0"" stats records:

```
### CASE A

             all obs
--------------------
CHEMISTRY           
  CRP               
    LOW         1   
    HIGH        1   
IMMUNOLOGY          
  IGA               
    HIGH        1 


### CASE B

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         1   
  CRP               
    LOW         1   
IMMUNOLOGY          
  IGA               
    HIGH        1  


### CASE C

             all obs
--------------------
CHEMISTRY           
  ALT               
    LOW         1   
  CRP               
    LOW         1   
    HIGH        1   

```
I think, that it should be partially handled with the analysis function (with e.g. `drop` logical parametr). 
The question is then, what should analysis function return so that the rtables routines can understand it is as ""do not print""?
Note that for a couple of good reasons we do not want to modify the `map` itself just to handle this ""0"" record case.

Thank you
Wojtek

","wwojciech",10,10
"openpharma/visR","Wrong description for parameter `output_format` in function `render`","https://github.com/openpharma/visR/issues/260","closed",2021-09-13,2021-10-16,2021-10-16,0,"#### Issue description

Wrong description for function `render`

#### What's the expected result?
Parameter `output_format` can be `html` or `latex`

#### What's the actual result?
Right now the description says:

""If TRUE, the summary statistics for the overall dataset are also calculated""
","rebecca-albrecht",33,0
"openpharma/visR","`visR::add_risktable()` fails with a cryptic error message when the `strata` variable contains missing values.","https://github.com/openpharma/visR/issues/261","closed",2021-09-14,2021-10-14,2021-10-14,3,"#### Issue description

When generating a Kaplan-Meier plot with a stratifying variable, `visR::add_risktable()` fails with a rather cryptic error message. If one does not include the risk table, the plot is generated without problems. It is only the creating of the risk table that produces the error, as illustrated in the example below

#### Steps to reproduce the issue

Please share code if possible.

```r
library(visR)
set.seed(42)

# Dataset without missing values
dataset <- data.frame(
  AVAL = rexp(n = 30, rate = 10),
  CNSR = sample(c(0, 1), size = 30, replace = TRUE),
  strata = gl(n = 2, k = 15, labels = c(""A"", ""B""))
)

# Dataset with missing values
dataset_na <- dataset
is.na(dataset_na$strata[sample(seq_len(30), size = 5)]) <- TRUE

# Works
dataset %>%
  visR::estimate_KM(strata = ""strata"") %>%
  visR::visr(fun = ""surv"") %>%
  visR::add_risktable(label = c(""Subjects at Risk"", ""Censored""),
                      statlist = c(""n.risk"", ""n.censor""))

# Fails
dataset_na %>%
  visR::estimate_KM(strata = ""strata"") %>%
  visR::visr(fun = ""surv"") %>%
  visR::add_risktable(label = c(""Subjects at Risk"", ""Censored""),
                      statlist = c(""n.risk"", ""n.censor""))
```

#### What's the expected result?

We would expect the risk table to be added to the plot.


#### What's the actual result?

The following error message is produced:

```
Error: Tibble columns must have compatible sizes.
* Size 5: Column `na.action`.
* Size 25: Columns `time`, `n.risk`, `n.event`, `n.censor`, `surv`, and 9 more.
ℹ Only values of size one are recycled.
Run `rlang::last_error()` to see where the error occurred.
```

#### Additional details / screenshot

The issue is localised in the `tidyme.R` file, and more precisely starting from [this line](https://github.com/openpharma/visR/blob/a70cc2d775f7510dd1f03edf77cac2421943063a/R/tidyme.R#L66). The missing values cause the objects that should be bound together to have different lengths, and this is what seems to be igniting the issue.
","gdario",30,0
"openpharma/staged.dependencies","Add header to distinguish sticky comments","https://github.com/openpharma/staged.dependencies/pull/104","closed",2021-09-14,2021-09-15,2021-09-15,3,"Header to determine if the comment should be updated (it is not shown to users). It can be used when you want to add multiple comments independently to a given object.","dinakar29",1,0
"Novartis/pisces","Fix gene-level lengths output","https://github.com/Novartis/pisces/pull/23","closed",2021-09-14,2021-09-14,2021-09-14,0,NA,"mdshw5",0,0
"pharmaR/riskmetric","`riskmetric` service discussion (from 2021/09/15)","https://github.com/pharmaR/riskmetric/issues/224","open",2021-09-15,2021-09-15,NA,0,"At our sprint meeting on 2021/09/15, we were joined by @mpadge who walked us through some considerations rOpenSci has had when trying to do similar reporting.

I tried my best to keep minutes:

> Mark described an rOpenSci workflow that includes
>   - running pre-review checks
>   - adding a markdown-formatted report to the merge request comment thread including check results
> 
> On the decision to use an API service vs GitHub Action
>   - API is easier to debug locally
>   - An action is easier to manage environment (offload responsibility of system libraries to users of the Action)
>   - As discussed, the management of an environment would present a major challenge - GitHub Actions might be a better choice for our use case
>  
> On producing a badge
>   - rOpenSci has an example of how they manage this in [ropensci-org/badges](https://docs.gitlab.com/ee/api/merge_requests.html#get-single-mr)
>  - recommendation is to get the rest of the workflow working first, then add in a badge - but hosting a badge on a registry should be a last step in building out the service
> 
> On hosting a `riskmetric` reports portal
>   - rOpenSci has a clever process for submitting package-produced html pages to a repository whose github pages page collects and serves these pages as a report portal
>   - rOpenSci has an example of how [they serve `pkgstats` reports](https://github.com/ropensci-review-tools/roreviewapi/tree/gh-pages), with the code for managing deployment in [gh-pages.R](https://github.com/ropensci-review-tools/roreviewapi/blob/main/R/gh-pages.R)
>  - The action can share a link to this report (I missed noting down how this link is shared to a user) as a more user-friendly mechanism of sharing check results
>  - Mark walked us through how credentials are managed to allow individual package repositories to push new static pages into this pages-hosted webpage, but it went over my head. We have a lot of work to do until this is a necessary part of our process - we can revisit it when we're ready to start hosting pages.
> 

---

tagging @mpadge @daroczig ","dgkf",10,10
"Roche-GSK/admiral","1st draft of DTM to TM","https://github.com/Roche-GSK/admiral/pull/555","closed",2021-09-15,2021-10-12,2021-10-12,7,"a few comments, I have included a hms flag to allower users to toggle between HH:MM or HH:MM:SS. Also, TM-vars are classed character since posixct/lt are for DTM. I could use the hms package but cannot seem to find an option to only display HH:MM the hms only allows for HH:MM:SS. Of course, open to any alternative solutions","teckla-gsk",27,0
"Roche-GSK/admiral","Correct Details Section in `derive_extreme_flag()`","https://github.com/Roche-GSK/admiral/issues/553","closed",2021-09-15,2021-10-20,2021-10-20,0,"The ""Details"" section in `derive_extreme_flag()` is wrong, it describes `filter_extreme()`. This should be corrected.","bundfussr",35,0
"Roche-GSK/admiral","create a guidance for review of code and documentation","https://github.com/Roche-GSK/admiral/issues/554","closed",2021-09-15,2021-10-19,2021-10-19,0,"goal: guidance + vignette ","koegerr",34,0
"nlmixrdevelopment/nlmixr","Question: Obtaining individual parameter estimate without pop params estimation (MAXEVAL = 0 in NONMEM)","https://github.com/nlmixrdevelopment/nlmixr/issues/557","closed",2021-09-15,2021-09-15,2021-09-15,2,"Dear `nlmixr` team,

How can I obtain `individual parameters` without population parameters estimate, in `NONMEM` it is equivalent to:
```
$ EST METHOD=1 INTER MAXEVAL=0  
or
$EST METHOD=COND LAPLACE LIKE MAXEVAL=0  
```
Thank you for your help!","namtien0312",0,0
"pharmaR/riskmetric","Switch tests to use source functions","https://github.com/pharmaR/riskmetric/pull/223","closed",2021-09-15,2021-10-14,2021-10-14,2,"Per the CRAN archival #218 , its unclear what bioc packages are on the VMs CRAN is testing on. This makes the calls explict.

WIP. Looking to add in @dgkf suggestions.","elimillera",29,0
"openpharma/simaerep","Dev","https://github.com/openpharma/simaerep/pull/12","closed",2021-09-16,2021-09-16,2021-09-16,1,NA,"erblast",0,0
"Roche-GSK/admiral","Add admiral package installation instruction to vignette","https://github.com/Roche-GSK/admiral/issues/558","closed",2021-09-17,2021-10-19,2021-10-19,0,"Add instructions to 'Get Started' on how to properly install the admiral package and the R version required. ","yangc71",32,0
"phuse-org/valtools","add p2 of cheatsheet","https://github.com/phuse-org/valtools/pull/199","closed",2021-09-17,2021-09-20,2021-09-20,0,"closes #178 ","mariev",3,0
"openpharma/staged.dependencies","Allow tags to be used as dep references","https://github.com/openpharma/staged.dependencies/pull/107","closed",2021-09-17,2021-10-07,2021-10-07,4,"Closes #97 
 
Test with:
```
dependency_table(""x/y"", ""repo@host"", ref = ""my_tag"")
```

for appropriate `x/y` and `my_tag`

End to end tests will be added [here](https://github.com/openpharma/staged.dependencies/pull/101/files#r711050593) once I can tag the staged.deps example repos.

**Note** after testing this functionality and checking out main, you will need to clear the staged deps cache (once this is merged in then clearing cache will not be required)","nikolas-burkoff",20,0
"openpharma/visR","get_pvalue gives too many digits","https://github.com/openpharma/visR/issues/262","closed",2021-09-17,2021-09-28,2021-09-28,1,"#### Issue description



#### Steps to reproduce the issue

As pointed out during Charlottas talk at PSI2021, the `get_pvalue()` function doesn't round the Chisq values by default. This should have a default precision

```r
library(visR)

adtte %>%
  estimate_KM(""SEX"") %>%
  get_pvalue()

#   Equality across strata      Chisq        df        p-value
#   Log-Rank                    3.739420     1           0.053
#   Wilcoxon                    4.603920     1           0.032
#   Tarone-Ware                 4.643328     1           0.031

```

#### What's the expected result?

Same precision as for p-value

","timtreis",11,0
"openpharma/staged.dependencies","Programmatically get default branch name","https://github.com/openpharma/staged.dependencies/issues/106","closed",2021-09-17,2021-10-13,2021-10-13,4,"At the moment this is hard-coded as ""main"" but I think we can get the default branch out and pass that as fallback argument to `determine_ref`

![image](https://user-images.githubusercontent.com/15201933/133779894-4216272f-3c2f-45fc-a505-e2b7819175b6.png)
","nikolas-burkoff",26,0
"phuse-org/valtools","Pulling the 'validation lead' title from the config yaml.","https://github.com/phuse-org/valtools/issues/200","open",2021-09-17,2021-09-17,NA,0,"I think in the future we could extend this further by pulling the 'validation lead' title from the config yaml.

_Originally posted by @elimillera in https://github.com/phuse-org/valtools/pull/197#discussion_r703113791_

Currently we grep for the validation lead. Maybe we make that be set more explicitly and provide a function to pull that info (rather than having to grep manually)","thebioengineer",10,10
"openpharma/staged.dependencies","Refactor to remove the cache/cloning repos to calculate the dependency graph","https://github.com/openpharma/staged.dependencies/issues/105","open",2021-09-17,2021-10-12,NA,2,"Follow on issue from #35 see that issue for details of APIs to extract the information out of github/gitlab without needing to clone the repo.

- Dispatch the extraction of yaml/DESC files by host - maybe ask gitlab to add tags to graphQL schema (and fix [here](https://github.com/openpharma/staged.dependencies/blob/d113616347a31aab3f4da66aa7e48ffd093d0ab7/R/git_tools.R#L72) )
- store DESCRIPTION and yaml info inside the `dependency_structure` object
- Remove local package option BUT ensure that current repo is still installed from disk (e.g. for gitlab automation)
- Add update method to `dependency_structure`
- Use remotes or equivalent to install packages
- Update tests (including e2e) and docs
- Make sure check_downstream, build_check_install, ... can still work 
","nikolas-burkoff",35,10
